lon,lat,value
1.205400000000000205e+02,2.457999999999996632e+01,2.519499999999998963e+01
1.205700000000000216e+02,2.457999999999996632e+01,2.521199999999998909e+01
1.206000000000000227e+02,2.457999999999996632e+01,2.517299999999999116e+01
1.206300000000000239e+02,2.457999999999996632e+01,2.501099999999999568e+01
1.206600000000000392e+02,2.457999999999996632e+01,2.352799999999997027e+01
1.206900000000000404e+02,2.457999999999996632e+01,2.411099999999999355e+01
1.207200000000000415e+02,2.457999999999996632e+01,2.291499999999999204e+01
1.207500000000000426e+02,2.457999999999996632e+01,2.182899999999999707e+01
1.207800000000000438e+02,2.457999999999996632e+01,2.204400000000000404e+01
1.208100000000000449e+02,2.457999999999996632e+01,2.059499999999999176e+01
1.208400000000000460e+02,2.457999999999996632e+01,1.879199999999997672e+01
1.208700000000000330e+02,2.457999999999996632e+01,1.581499999999998352e+01
1.209000000000000341e+02,2.457999999999996632e+01,1.530999999999999694e+01
1.209300000000000352e+02,2.457999999999996632e+01,1.733700000000001040e+01
1.209600000000000364e+02,2.457999999999996632e+01,2.055500000000001037e+01
1.209900000000000375e+02,2.457999999999996632e+01,2.272299999999999898e+01
1.210200000000000387e+02,2.457999999999996632e+01,2.473899999999999011e+01
1.210500000000000398e+02,2.457999999999996632e+01,2.606200000000000117e+01
1.210800000000000409e+02,2.457999999999996632e+01,2.640500000000000469e+01
1.211100000000000421e+02,2.457999999999996632e+01,2.639299999999999358e+01
1.211400000000000432e+02,2.457999999999996632e+01,2.585099999999996712e+01
1.211700000000000443e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.212000000000000455e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.212300000000000466e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.212600000000000335e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.212900000000000347e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.213200000000000358e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.213500000000000369e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.213800000000000381e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.214100000000000392e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.214400000000000404e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.214700000000000557e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.215000000000000568e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.215300000000000580e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.215600000000000591e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.215900000000000603e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.216200000000000614e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.216500000000000625e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.216800000000000637e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.217100000000000648e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.217400000000000801e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.217700000000000813e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.218000000000000824e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.218300000000000836e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.218600000000000847e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.218900000000000858e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.219200000000000870e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.219500000000000739e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.219800000000000750e+02,2.457999999999996632e+01,-9.990000000000000000e+02
1.200000000000000000e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.200300000000000011e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.200600000000000023e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.200900000000000034e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.201200000000000045e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.201500000000000057e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.201800000000000068e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.202099999999999937e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.202399999999999949e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.202699999999999960e+02,2.454999999999996518e+01,2.518199999999998795e+01
1.202999999999999972e+02,2.454999999999996518e+01,2.524500000000000455e+01
1.203299999999999983e+02,2.454999999999996518e+01,2.519399999999999551e+01
1.203599999999999994e+02,2.454999999999996518e+01,2.517599999999999127e+01
1.203900000000000006e+02,2.454999999999996518e+01,2.491200000000003811e+01
1.204200000000000159e+02,2.454999999999996518e+01,2.459300000000000352e+01
1.204500000000000171e+02,2.454999999999996518e+01,2.467399999999999238e+01
1.204800000000000182e+02,2.454999999999996518e+01,2.473699999999995569e+01
1.205100000000000193e+02,2.454999999999996518e+01,2.516299999999999670e+01
1.205400000000000205e+02,2.454999999999996518e+01,2.519999999999999929e+01
1.205700000000000216e+02,2.454999999999996518e+01,2.525600000000001444e+01
1.206000000000000227e+02,2.454999999999996518e+01,2.516500000000000625e+01
1.206300000000000239e+02,2.454999999999996518e+01,2.498900000000000432e+01
1.206600000000000392e+02,2.454999999999996518e+01,2.104600000000000293e+01
1.206900000000000404e+02,2.454999999999996518e+01,2.177100000000002922e+01
1.207200000000000415e+02,2.454999999999996518e+01,1.861099999999997934e+01
1.207500000000000426e+02,2.454999999999996518e+01,1.643500000000002004e+01
1.207800000000000438e+02,2.454999999999996518e+01,1.491899999999998450e+01
1.208100000000000449e+02,2.454999999999996518e+01,1.830299999999997240e+01
1.208400000000000460e+02,2.454999999999996518e+01,1.695499999999998053e+01
1.208700000000000330e+02,2.454999999999996518e+01,1.490599999999997571e+01
1.209000000000000341e+02,2.454999999999996518e+01,1.413799999999999457e+01
1.209300000000000352e+02,2.454999999999996518e+01,1.388699999999999335e+01
1.209600000000000364e+02,2.454999999999996518e+01,1.440899999999998293e+01
1.209900000000000375e+02,2.454999999999996518e+01,1.876100000000001344e+01
1.210200000000000387e+02,2.454999999999996518e+01,2.324199999999999733e+01
1.210500000000000398e+02,2.454999999999996518e+01,2.477699999999999747e+01
1.210800000000000409e+02,2.454999999999996518e+01,2.577299999999999258e+01
1.211100000000000421e+02,2.454999999999996518e+01,2.588499999999997314e+01
1.211400000000000432e+02,2.454999999999996518e+01,2.596299999999996899e+01
1.211700000000000443e+02,2.454999999999996518e+01,2.583899999999998442e+01
1.212000000000000455e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.212300000000000466e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.212600000000000335e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.212900000000000347e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.213200000000000358e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.213500000000000369e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.213800000000000381e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.214100000000000392e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.214400000000000404e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.214700000000000557e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.215000000000000568e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.215300000000000580e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.215600000000000591e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.215900000000000603e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.216200000000000614e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.216500000000000625e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.216800000000000637e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.217100000000000648e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.217400000000000801e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.217700000000000813e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.218000000000000824e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.218300000000000836e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.218600000000000847e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.218900000000000858e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.219200000000000870e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.219500000000000739e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.219800000000000750e+02,2.454999999999996518e+01,-9.990000000000000000e+02
1.200000000000000000e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.200300000000000011e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.200600000000000023e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.200900000000000034e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.201200000000000045e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.201500000000000057e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.201800000000000068e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.202099999999999937e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.202399999999999949e+02,2.451999999999996405e+01,2.514499999999999247e+01
1.202699999999999960e+02,2.451999999999996405e+01,2.519499999999998607e+01
1.202999999999999972e+02,2.451999999999996405e+01,2.521799999999998221e+01
1.203299999999999983e+02,2.451999999999996405e+01,2.519099999999998829e+01
1.203599999999999994e+02,2.451999999999996405e+01,2.513899999999999224e+01
1.203900000000000006e+02,2.451999999999996405e+01,2.484500000000004150e+01
1.204200000000000159e+02,2.451999999999996405e+01,2.435399999999999565e+01
1.204500000000000171e+02,2.451999999999996405e+01,2.447299999999999187e+01
1.204800000000000182e+02,2.451999999999996405e+01,2.496299999999995123e+01
1.205100000000000193e+02,2.451999999999996405e+01,2.514899999999999736e+01
1.205400000000000205e+02,2.451999999999996405e+01,2.513899999999999935e+01
1.205700000000000216e+02,2.451999999999996405e+01,2.511500000000001265e+01
1.206000000000000227e+02,2.451999999999996405e+01,2.501500000000000412e+01
1.206300000000000239e+02,2.451999999999996405e+01,2.491999999999999460e+01
1.206600000000000392e+02,2.451999999999996405e+01,2.130399999999997718e+01
1.206900000000000404e+02,2.451999999999996405e+01,2.208500000000003283e+01
1.207200000000000415e+02,2.451999999999996405e+01,1.711099999999999000e+01
1.207500000000000426e+02,2.451999999999996405e+01,1.161699999999999555e+01
1.207800000000000438e+02,2.451999999999996405e+01,1.172699999999999321e+01
1.208100000000000449e+02,2.451999999999996405e+01,1.363299999999998846e+01
1.208400000000000460e+02,2.451999999999996405e+01,1.369099999999999007e+01
1.208700000000000330e+02,2.451999999999996405e+01,1.230599999999999206e+01
1.209000000000000341e+02,2.451999999999996405e+01,1.249600000000000577e+01
1.209300000000000352e+02,2.451999999999996405e+01,1.589799999999998548e+01
1.209600000000000364e+02,2.451999999999996405e+01,1.482400000000000340e+01
1.209900000000000375e+02,2.451999999999996405e+01,1.835699999999999221e+01
1.210200000000000387e+02,2.451999999999996405e+01,2.244199999999998951e+01
1.210500000000000398e+02,2.451999999999996405e+01,2.376999999999998536e+01
1.210800000000000409e+02,2.451999999999996405e+01,2.521800000000000708e+01
1.211100000000000421e+02,2.451999999999996405e+01,2.454699999999998994e+01
1.211400000000000432e+02,2.451999999999996405e+01,2.541899999999998627e+01
1.211700000000000443e+02,2.451999999999996405e+01,2.533200000000000784e+01
1.212000000000000455e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.212300000000000466e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.212600000000000335e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.212900000000000347e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.213200000000000358e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.213500000000000369e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.213800000000000381e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.214100000000000392e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.214400000000000404e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.214700000000000557e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.215000000000000568e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.215300000000000580e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.215600000000000591e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.215900000000000603e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.216200000000000614e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.216500000000000625e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.216800000000000637e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.217100000000000648e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.217400000000000801e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.217700000000000813e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.218000000000000824e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.218300000000000836e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.218600000000000847e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.218900000000000858e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.219200000000000870e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.219500000000000739e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.219800000000000750e+02,2.451999999999996405e+01,-9.990000000000000000e+02
1.200000000000000000e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.200300000000000011e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.200600000000000023e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.200900000000000034e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.201200000000000045e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.201500000000000057e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.201800000000000068e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.202099999999999937e+02,2.448999999999996291e+01,2.521799999999999287e+01
1.202399999999999949e+02,2.448999999999996291e+01,2.518799999999998818e+01
1.202699999999999960e+02,2.448999999999996291e+01,2.517899999999999494e+01
1.202999999999999972e+02,2.448999999999996291e+01,2.514999999999996660e+01
1.203299999999999983e+02,2.448999999999996291e+01,2.517299999999998050e+01
1.203599999999999994e+02,2.448999999999996291e+01,2.505599999999999028e+01
1.203900000000000006e+02,2.448999999999996291e+01,2.490200000000001168e+01
1.204200000000000159e+02,2.448999999999996291e+01,2.464499999999999247e+01
1.204500000000000171e+02,2.448999999999996291e+01,2.438099999999998957e+01
1.204800000000000182e+02,2.448999999999996291e+01,2.501899999999996282e+01
1.205100000000000193e+02,2.448999999999996291e+01,2.497600000000000264e+01
1.205400000000000205e+02,2.448999999999996291e+01,2.498999999999999844e+01
1.205700000000000216e+02,2.448999999999996291e+01,2.492900000000003402e+01
1.206000000000000227e+02,2.448999999999996291e+01,2.481100000000001771e+01
1.206300000000000239e+02,2.448999999999996291e+01,2.484699999999999775e+01
1.206600000000000392e+02,2.448999999999996291e+01,2.217099999999999582e+01
1.206900000000000404e+02,2.448999999999996291e+01,2.035199999999997900e+01
1.207200000000000415e+02,2.448999999999996291e+01,1.710199999999998255e+01
1.207500000000000426e+02,2.448999999999996291e+01,1.404900000000000126e+01
1.207800000000000438e+02,2.448999999999996291e+01,1.332700000000000351e+01
1.208100000000000449e+02,2.448999999999996291e+01,1.323700000000001253e+01
1.208400000000000460e+02,2.448999999999996291e+01,1.339700000000000557e+01
1.208700000000000330e+02,2.448999999999996291e+01,1.220900000000000318e+01
1.209000000000000341e+02,2.448999999999996291e+01,1.423900000000001853e+01
1.209300000000000352e+02,2.448999999999996291e+01,1.842299999999998761e+01
1.209600000000000364e+02,2.448999999999996291e+01,1.751200000000002177e+01
1.209900000000000375e+02,2.448999999999996291e+01,1.730900000000001882e+01
1.210200000000000387e+02,2.448999999999996291e+01,2.150599999999997536e+01
1.210500000000000398e+02,2.448999999999996291e+01,2.241299999999999315e+01
1.210800000000000409e+02,2.448999999999996291e+01,2.459499999999999531e+01
1.211100000000000421e+02,2.448999999999996291e+01,2.453999999999999559e+01
1.211400000000000432e+02,2.448999999999996291e+01,2.567999999999999616e+01
1.211700000000000443e+02,2.448999999999996291e+01,2.546600000000001884e+01
1.212000000000000455e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.212300000000000466e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.212600000000000335e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.212900000000000347e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.213200000000000358e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.213500000000000369e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.213800000000000381e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.214100000000000392e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.214400000000000404e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.214700000000000557e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.215000000000000568e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.215300000000000580e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.215600000000000591e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.215900000000000603e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.216200000000000614e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.216500000000000625e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.216800000000000637e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.217100000000000648e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.217400000000000801e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.217700000000000813e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.218000000000000824e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.218300000000000836e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.218600000000000847e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.218900000000000858e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.219200000000000870e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.219500000000000739e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.219800000000000750e+02,2.448999999999996291e+01,-9.990000000000000000e+02
1.200000000000000000e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.200300000000000011e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.200600000000000023e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.200900000000000034e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.201200000000000045e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.201500000000000057e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.201800000000000068e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.202099999999999937e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.202399999999999949e+02,2.445999999999996177e+01,2.512699999999998113e+01
1.202699999999999960e+02,2.445999999999996177e+01,2.491499999999998138e+01
1.202999999999999972e+02,2.445999999999996177e+01,2.506699999999996109e+01
1.203299999999999983e+02,2.445999999999996177e+01,2.507199999999996010e+01
1.203599999999999994e+02,2.445999999999996177e+01,2.500400000000000134e+01
1.203900000000000006e+02,2.445999999999996177e+01,2.484599999999999298e+01
1.204200000000000159e+02,2.445999999999996177e+01,2.473799999999999599e+01
1.204500000000000171e+02,2.445999999999996177e+01,2.455500000000000327e+01
1.204800000000000182e+02,2.445999999999996177e+01,2.486700000000001509e+01
1.205100000000000193e+02,2.445999999999996177e+01,2.479400000000001825e+01
1.205400000000000205e+02,2.445999999999996177e+01,2.498200000000000287e+01
1.205700000000000216e+02,2.445999999999996177e+01,2.499200000000000799e+01
1.206000000000000227e+02,2.445999999999996177e+01,2.447000000000003084e+01
1.206300000000000239e+02,2.445999999999996177e+01,2.453099999999999525e+01
1.206600000000000392e+02,2.445999999999996177e+01,2.347500000000000142e+01
1.206900000000000404e+02,2.445999999999996177e+01,2.189300000000000068e+01
1.207200000000000415e+02,2.445999999999996177e+01,1.727199999999998070e+01
1.207500000000000426e+02,2.445999999999996177e+01,1.631199999999999761e+01
1.207800000000000438e+02,2.445999999999996177e+01,1.367200000000000770e+01
1.208100000000000449e+02,2.445999999999996177e+01,1.370600000000001550e+01
1.208400000000000460e+02,2.445999999999996177e+01,1.088200000000000323e+01
1.208700000000000330e+02,2.445999999999996177e+01,1.002899999999999459e+01
1.209000000000000341e+02,2.445999999999996177e+01,1.197499999999999787e+01
1.209300000000000352e+02,2.445999999999996177e+01,1.705500000000001037e+01
1.209600000000000364e+02,2.445999999999996177e+01,1.653500000000001791e+01
1.209900000000000375e+02,2.445999999999996177e+01,1.832400000000001938e+01
1.210200000000000387e+02,2.445999999999996177e+01,2.169899999999998386e+01
1.210500000000000398e+02,2.445999999999996177e+01,2.339900000000001867e+01
1.210800000000000409e+02,2.445999999999996177e+01,2.404000000000000625e+01
1.211100000000000421e+02,2.445999999999996177e+01,2.414899999999999736e+01
1.211400000000000432e+02,2.445999999999996177e+01,2.426299999999999812e+01
1.211700000000000443e+02,2.445999999999996177e+01,2.360500000000000043e+01
1.212000000000000455e+02,2.445999999999996177e+01,2.466199999999998127e+01
1.212300000000000466e+02,2.445999999999996177e+01,2.574300000000000210e+01
1.212600000000000335e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.212900000000000347e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.213200000000000358e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.213500000000000369e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.213800000000000381e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.214100000000000392e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.214400000000000404e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.214700000000000557e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.215000000000000568e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.215300000000000580e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.215600000000000591e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.215900000000000603e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.216200000000000614e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.216500000000000625e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.216800000000000637e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.217100000000000648e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.217400000000000801e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.217700000000000813e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.218000000000000824e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.218300000000000836e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.218600000000000847e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.218900000000000858e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.219200000000000870e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.219500000000000739e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.219800000000000750e+02,2.445999999999996177e+01,-9.990000000000000000e+02
1.200000000000000000e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.200300000000000011e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.200600000000000023e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.200900000000000034e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.201200000000000045e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.201500000000000057e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.201800000000000068e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.202099999999999937e+02,2.442999999999996064e+01,2.523199999999999932e+01
1.202399999999999949e+02,2.442999999999996064e+01,2.498399999999997334e+01
1.202699999999999960e+02,2.442999999999996064e+01,2.470499999999998764e+01
1.202999999999999972e+02,2.442999999999996064e+01,2.500899999999996481e+01
1.203299999999999983e+02,2.442999999999996064e+01,2.500199999999998823e+01
1.203599999999999994e+02,2.442999999999996064e+01,2.495600000000000662e+01
1.203900000000000006e+02,2.442999999999996064e+01,2.442599999999998062e+01
1.204200000000000159e+02,2.442999999999996064e+01,2.467400000000000659e+01
1.204500000000000171e+02,2.442999999999996064e+01,2.469500000000000384e+01
1.204800000000000182e+02,2.442999999999996064e+01,2.479600000000003490e+01
1.205100000000000193e+02,2.442999999999996064e+01,2.459100000000002950e+01
1.205400000000000205e+02,2.442999999999996064e+01,2.491800000000000281e+01
1.205700000000000216e+02,2.442999999999996064e+01,2.497800000000000153e+01
1.206000000000000227e+02,2.442999999999996064e+01,2.406800000000001205e+01
1.206300000000000239e+02,2.442999999999996064e+01,2.427300000000002811e+01
1.206600000000000392e+02,2.442999999999996064e+01,2.293900000000000716e+01
1.206900000000000404e+02,2.442999999999996064e+01,2.203400000000000247e+01
1.207200000000000415e+02,2.442999999999996064e+01,1.758099999999998175e+01
1.207500000000000426e+02,2.442999999999996064e+01,1.692399999999998172e+01
1.207800000000000438e+02,2.442999999999996064e+01,1.398800000000000843e+01
1.208100000000000449e+02,2.442999999999996064e+01,1.424700000000001587e+01
1.208400000000000460e+02,2.442999999999996064e+01,1.093300000000000338e+01
1.208700000000000330e+02,2.442999999999996064e+01,9.501000000000006551e+00
1.209000000000000341e+02,2.442999999999996064e+01,1.104099999999999149e+01
1.209300000000000352e+02,2.442999999999996064e+01,1.789400000000000190e+01
1.209600000000000364e+02,2.442999999999996064e+01,1.599100000000001565e+01
1.209900000000000375e+02,2.442999999999996064e+01,1.649399999999998911e+01
1.210200000000000387e+02,2.442999999999996064e+01,2.007699999999998752e+01
1.210500000000000398e+02,2.442999999999996064e+01,2.216300000000001091e+01
1.210800000000000409e+02,2.442999999999996064e+01,2.419199999999999662e+01
1.211100000000000421e+02,2.442999999999996064e+01,2.485999999999999943e+01
1.211400000000000432e+02,2.442999999999996064e+01,2.529000000000000625e+01
1.211700000000000443e+02,2.442999999999996064e+01,2.434600000000002140e+01
1.212000000000000455e+02,2.442999999999996064e+01,2.466900000000000404e+01
1.212300000000000466e+02,2.442999999999996064e+01,2.544699999999999918e+01
1.212600000000000335e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.212900000000000347e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.213200000000000358e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.213500000000000369e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.213800000000000381e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.214100000000000392e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.214400000000000404e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.214700000000000557e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.215000000000000568e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.215300000000000580e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.215600000000000591e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.215900000000000603e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.216200000000000614e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.216500000000000625e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.216800000000000637e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.217100000000000648e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.217400000000000801e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.217700000000000813e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.218000000000000824e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.218300000000000836e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.218600000000000847e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.218900000000000858e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.219200000000000870e+02,2.442999999999996064e+01,-9.990000000000000000e+02
1.219500000000000739e+02,2.442999999999996064e+01,-9.990000000000000000e+02
